"",,Naslovna pošta,,,,,,Dodatek
Zap. št.,,,,Naselje,,Ulica,Hišna št.,
"",poštna št.,naziv pošte,,,,,,HŠ
Zap. št.,,,,Naselje,,Ulica,Hišna št.,
"",poštna št.,naziv pošte,,,,,,HŠ
1,2,3,,4,,5,6,7
235,1234,Mengeš,Mengeš,,Trdinov trg,,8,A
236,1235,Radomlje,Homec,,Bolkova ulica,,17,
237,1235,Radomlje,Nožice,,Gostičeva cesta,,44,
238,1235,Radomlje,Preserje pri Radomljah,,Tovarniška ulica,,1,
239,1235,Radomlje,Radomlje,,Cesta borcev,,3,
240,1235,Radomlje,Rova,,Žiška cesta,,10,
241,1236,Trzin,Trzin,,Bergantova ulica,,,
242,1236,Trzin,Trzin,,Blatnica,,1,
243,1236,Trzin,Trzin,,Jemčeva cesta,,,
244,1236,Trzin,Trzin,,Ljubljanska cesta,,9,A
245,1236,Trzin,Trzin,,Ljubljanska cesta,,50,
246,1236,Trzin,Trzin,,Mlakarjeva ulica,,,
247,1236,Trzin,Trzin,,Motnica,,,
248,1241,Kamnik,Kamnik,,Domžalska cesta,,3,
249,1241,Kamnik,Kamnik,,Glavni trg,,27,
250,1241,Kamnik,Kamnik,,Kovinarska cesta,,36,
251,1241,Kamnik,Kamnik,,Kranjska cesta,,4,
252,1241,Kamnik,Kamnik,,Ljubljanska cesta,,10,A
253,1241,Kamnik,Kamnik,,Ljubljanska cesta,,14,A
254,1241,Kamnik,Kamnik,,Ljubljanska cesta,,45,
255,1241,Kamnik,Kamnik,,Maistrova ulica,,16,
256,1241,Kamnik,Kamnik,,Medvedova ulica,,11,
257,1241,Kamnik,Kamnik,,Novi trg,,25,
258,1241,Kamnik,Kamnik,,Perovo,,26,
259,1241,Kamnik,Kamnik,,Steletova cesta,,8,
260,1241,Kamnik,Kamnik,,Šutna,,37,
261,1241,Kamnik,Mekinje,,Cankarjeva cesta,,44,
262,1241,Kamnik,Podgorje,,Podgorje,,55,
263,1241,Kamnik,Šmarca,,Trg padlih borcev,,2,
264,1241,Kamnik,Vrhpolje pri Kamniku,,Vrhpolje pri Kamniku,,116,
265,1242,Stahovica,Godič,,Godič,,50,
266,1242,Stahovica,Zgornje Stranje,,Zgornje Stranje,,23,
267,1251,Moravče,Moravče,,Vegova ulica,,1,
268,1252,Vače,Vače,,Vače,,12,
269,1260,Ljubljana Polje,Ljubljana,,Kašeljska cesta,,95,
270,1260,Ljubljana Polje,Ljubljana,,Kašeljska cesta,,117,
271,1260,Ljubljana Polje,Ljubljana,,Papirniški trg,,9,
272,1260,Ljubljana Polje,Ljubljana,,Zadobrovška cesta,,14,
273,1260,Ljubljana Polje,Ljubljana,,Zadobrovška cesta,,29,
274,1260,Ljubljana Polje,Ljubljana,,Zadobrovška cesta,,88,
275,1261,Ljubljana - Dobrunje,Ljubljana,,Bizoviška cesta,,6,
276,1261,Ljubljana - Dobrunje,Ljubljana,,Cesta II. grupe odredov,,39,
277,1261,Ljubljana - Dobrunje,Ljubljana,,Litijska cesta,,262,
278,1261,Ljubljana - Dobrunje,Podmolnik,,Podmolniška cesta,,22,
279,1261,Ljubljana - Dobrunje,Sadinja vas,,Sadinja vas,,113,
280,1262,Dol pri Ljubljani,Beričevo,,Beričevo,,12,
281,1262,Dol pri Ljubljani,Dolsko,,Dolsko,,55,
282,1262,Dol pri Ljubljani,Pšata,,Pšata,,36,
283,1262,Dol pri Ljubljani,Senožeti,,Senožeti,,25,
284,1262,Dol pri Ljubljani,Videm,,Videm,,54,
285,1270,Litija,Litija,,Partizanska pot,,8,A
286,1270,Litija,Litija,,Ponoviška cesta,,3,
